event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,25,steep,12,0E-20,34.0,19.0,34.0,240.0000000000000000
PIERCE,26,flat,1,0E-20,,,,
PIERCE,26,moderate,4,0E-20,,,,
PIERCE,26,steep,8,0E-20,25.0,28.0,25.0,180.0000000000000000
PIERCE,27,flat,1,0E-20,,,,
PIERCE,27,moderate,2,0E-20,12.0,80.5,21.0,120.0000000000000000
PIERCE,27,steep,8,0E-20,,,,
PIERCE,28,flat,1,0E-20,,,,
PIERCE,28,moderate,5,0E-20,39.0,128.0,39.0,300.0000000000000000
PIERCE,28,steep,4,0E-20,,,,
PIERCE,29,moderate,4,0E-20,,,,
PIERCE,29,steep,5,0E-20,,,,
PIERCE,30,moderate,6,0E-20,,,,
PIERCE,30,steep,8,0E-20,,,,
PIERCE,31,flat,1,0E-20,82.0,-34.0,82.0,180.0000000000000000
PIERCE,31,moderate,7,0E-20,,,,
PIERCE,31,steep,3,0E-20,,,,
PIERCE,32,moderate,3,0E-20,14.0,18.0,14.0,60.0000000000000000
PIERCE,32,steep,3,0E-20,,,,
PIERCE,33,moderate,4,0E-20,31.5,15.5,51.75,120.0000000000000000
PIERCE,33,steep,4,0E-20,,,,
PIERCE,34,flat,1,0E-20,,,,
PIERCE,34,moderate,6,0E-20,7.0,14.0,7.0,
PIERCE,34,steep,5,0E-20,,,,
PIERCE,35,flat,1,0E-20,,,,
PIERCE,35,moderate,2,0E-20,,,,
PIERCE,35,steep,1,0E-20,,,,
PIERCE,36,flat,1,0E-20,11.0,13.0,11.0,
PIERCE,36,moderate,3,0E-20,16.0,3.0,16.0,120.0000000000000000
PIERCE,36,steep,3,0E-20,,,,
PIERCE,37,moderate,3,0E-20,16.0,0.0,16.0,60.0000000000000000
PIERCE,37,steep,4,0E-20,,,,
PIERCE,38,moderate,2,0E-20,,,,
PIERCE,38,steep,5,0E-20,,,,
PIERCE,39,moderate,4,0E-20,,,,
PIERCE,39,steep,2,0E-20,85.0,32.0,85.0,300.0000000000000000
PIERCE,40,flat,1,0E-20,,,,
PIERCE,40,moderate,4,0E-20,25.0,93.0,28.6,300.0000000000000000
PIERCE,40,steep,3,0E-20,,,,
PIERCE,41,moderate,6,0E-20,,,,
PIERCE,41,steep,4,0E-20,,,,
PIERCE,42,moderate,2,0E-20,,,,
PIERCE,42,steep,3,0E-20,,,,
PIERCE,43,moderate,1,0E-20,,,,
PIERCE,43,steep,1,0E-20,,,,
PIERCE,44,moderate,1,0E-20,43.0,86.0,43.0,60.0000000000000000
PIERCE,44,steep,2,0E-20,15.0,35.0,15.0,120.0000000000000000
PIERCE,45,flat,1,0E-20,,,,
PIERCE,45,moderate,2,0E-20,,,,
PIERCE,45,steep,2,0E-20,,,,
PIERCE,46,moderate,3,0E-20,,,,
PIERCE,47,moderate,1,0E-20,,,,
PIERCE,47,steep,1,0E-20,,,,
PIERCE,49,moderate,1,0E-20,8.0,17.0,8.0,
PIERCE,49,steep,2,0E-20,,,,
PIERCE,50,moderate,3,0E-20,25.5,17.5,27.75,240.0000000000000000
PIERCE,50,steep,1,0E-20,,,,
PIERCE,51,flat,1,0E-20,,,,
PIERCE,51,moderate,2,0E-20,33.0,14.0,33.0,240.0000000000000000
PIERCE,51,steep,1,0E-20,,,,
PIERCE,52,moderate,3,0E-20,,,,
PIERCE,53,moderate,5,0E-20,64.0,33.0,64.0,300.0000000000000000
PIERCE,54,steep,3,0E-20,77.0,-37.0,77.0,180.0000000000000000
PIERCE,55,moderate,2,0E-20,88.5,52.5,134.85,270.0000000000000000
PIERCE,55,steep,3,0E-20,,,,
PIERCE,56,moderate,2,0E-20,112.0,53.0,112.0,240.0000000000000000
PIERCE,56,steep,1,0E-20,,,,
