event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
TOUCH,16,flat,2,0E-20,,,,
TOUCH,16,moderate,5,0E-20,,,,
TOUCH,16,steep,12,0E-20,27.0,101.5,33.3,
TOUCH,17,flat,2,0E-20,,,,
TOUCH,17,moderate,8,0E-20,,,,
TOUCH,17,steep,13,0E-20,50.0,66.0,50.0,120.0000000000000000
TOUCH,18,flat,3,0E-20,,,,
TOUCH,18,moderate,4,0E-20,,,,
TOUCH,18,steep,12,0E-20,,,,
TOUCH,19,moderate,7,0E-20,,,,
TOUCH,19,steep,18,0E-20,,,,
TOUCH,20,flat,1,0E-20,,,,
TOUCH,20,moderate,6,0E-20,,,,
TOUCH,20,steep,16,0E-20,,,,
TOUCH,21,flat,3,0E-20,,,,
TOUCH,21,moderate,7,0E-20,,,,
TOUCH,21,steep,15,0E-20,680.0,51.0,680.0,300.0000000000000000
TOUCH,22,flat,1,0E-20,,,,
TOUCH,22,moderate,4,0E-20,,,,
TOUCH,22,steep,9,0E-20,,,,
TOUCH,23,moderate,5,0E-20,,,,
TOUCH,23,steep,13,0E-20,,,,
TOUCH,24,moderate,2,0E-20,,,,
TOUCH,24,steep,20,0E-20,,,,
TOUCH,25,moderate,5,0E-20,,,,
TOUCH,25,steep,6,0E-20,,,,
TOUCH,26,moderate,2,0E-20,,,,
TOUCH,26,steep,11,0E-20,,,,
TOUCH,27,flat,1,0E-20,,,,
TOUCH,27,moderate,3,0E-20,,,,
TOUCH,27,steep,10,0E-20,16.0,35.0,16.0,60.0000000000000000
TOUCH,28,flat,2,0E-20,,,,
TOUCH,28,moderate,2,0E-20,,,,
TOUCH,28,steep,10,0E-20,,,,
TOUCH,29,moderate,2,0E-20,,,,
TOUCH,29,steep,9,0E-20,396.0,40.0,396.0,60.0000000000000000
TOUCH,30,flat,1,0E-20,,,,
TOUCH,30,moderate,5,0E-20,17.0,13.0,17.0,180.0000000000000000
TOUCH,30,steep,7,0E-20,,,,
TOUCH,31,flat,1,0E-20,,,,
