event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,34,steep,4,0E-20,34.0,29.0,34.0,120.0000000000000000
PIERCE,35,moderate,3,0E-20,,,,
PIERCE,35,steep,4,0E-20,,,,
PIERCE,36,moderate,4,0E-20,65.0,122.0,65.0,60.0000000000000000
PIERCE,36,steep,4,0E-20,,,,
PIERCE,37,moderate,2,0E-20,,,,
PIERCE,37,steep,1,0E-20,,,,
PIERCE,38,moderate,6,0E-20,45.0,-8.0,45.0,240.0000000000000000
PIERCE,38,steep,5,0E-20,31.5,51.0,32.85,180.0000000000000000
PIERCE,39,moderate,3,0E-20,54.0,152.0,54.0,120.0000000000000000
PIERCE,39,steep,4,0E-20,,,,
PIERCE,40,moderate,2,0E-20,52.0,50.0,52.0,60.0000000000000000
PIERCE,40,steep,3,0E-20,,,,
PIERCE,41,moderate,1,0E-20,,,,
PIERCE,41,steep,2,0E-20,,,,
PIERCE,42,moderate,4,0E-20,54.0,17.0,54.0,240.0000000000000000
PIERCE,42,steep,3,0E-20,25.5,8.5,29.549999999999997,150.0000000000000000
PIERCE,43,moderate,2,0E-20,,,,
PIERCE,43,steep,2,0E-20,17.0,15.0,17.0,120.0000000000000000
PIERCE,44,moderate,6,0E-20,,,,
PIERCE,44,steep,2,0E-20,,,,
PIERCE,45,moderate,1,0E-20,,,,
PIERCE,45,steep,1,0E-20,24.0,33.0,24.0,
PIERCE,46,moderate,2,0E-20,,,,
PIERCE,46,steep,2,0E-20,,,,
PIERCE,47,moderate,3,0E-20,,,,
PIERCE,47,steep,3,0E-20,,,,
PIERCE,48,moderate,2,0E-20,,,,
PIERCE,48,steep,3,0E-20,66.0,55.0,66.0,300.0000000000000000
PIERCE,49,steep,1,0E-20,21.0,17.0,21.0,120.0000000000000000
PIERCE,50,moderate,1,0E-20,,,,
PIERCE,50,steep,1,0E-20,,,,
PIERCE,51,moderate,2,0E-20,,,,
PIERCE,51,steep,1,0E-20,17.0,31.0,17.0,60.0000000000000000
PIERCE,52,steep,1,0E-20,,,,
PIERCE,53,moderate,1,0E-20,,,,
